,Bureau of Meteorology station number,Rainfall amount (millimetres),Maximum temperature (Degree C),Minimum temperature (Degree C),Date
3485,9225,0.0,17.8,13.0,2002-07-18
3486,9225,18.2,18.4,9.2,2002-07-19
3487,9225,0.0,21.1,9.8,2002-07-20
3488,9225,0.0,19.9,12.9,2002-07-21
3489,9225,0.0,19.1,9.1,2002-07-22
3490,9225,0.0,20.5,5.0,2002-07-23
3491,9225,5.4,17.4,10.7,2002-07-24
3492,9225,9.2,18.4,13.4,2002-07-25
3493,9225,2.8,18.8,13.5,2002-07-26
3494,9225,2.6,14.6,9.6,2002-07-27
3495,9225,0.0,16.4,0.9,2002-07-28
3496,9225,0.0,20.1,2.9,2002-07-29
3497,9225,4.6,19.5,8.7,2002-07-30
3498,9225,1.0,16.9,8.9,2002-07-31
3499,9225,2.6,17.1,8.9,2002-08-01
3500,9225,0.0,17.0,9.0,2002-08-02
3501,9225,0.2,16.8,9.6,2002-08-03
3502,9225,6.0,16.2,11.9,2002-08-04
3503,9225,7.8,16.8,9.9,2002-08-05
3504,9225,2.2,18.6,11.0,2002-08-06
3505,9225,0.0,21.5,8.2,2002-08-07
3506,9225,0.0,20.8,6.6,2002-08-08
3507,9225,15.8,17.3,12.0,2002-08-09
3508,9225,7.4,15.7,9.2,2002-08-10
3509,9225,0.4,15.6,5.0,2002-08-11
3510,9225,0.0,17.3,2.2,2002-08-12
3511,9225,0.0,18.9,1.4,2002-08-13
3512,9225,0.0,20.4,2.4,2002-08-14
3513,9225,6.8,15.3,8.4,2002-08-15
3514,9225,0.0,17.7,6.4,2002-08-16
3515,9225,0.0,19.1,6.2,2002-08-17
3516,9225,0.0,21.4,5.0,2002-08-18
3517,9225,0.0,20.4,3.7,2002-08-19
3518,9225,0.0,20.3,4.6,2002-08-20
3519,9225,0.0,20.1,6.2,2002-08-21
3520,9225,0.0,18.8,5.4,2002-08-22
3521,9225,0.0,19.3,4.1,2002-08-23
3522,9225,0.0,25.3,3.3,2002-08-24
3523,9225,7.2,18.7,12.7,2002-08-25
3524,9225,4.8,18.9,11.7,2002-08-26
3525,9225,9.2,17.1,7.6,2002-08-27
3526,9225,0.0,18.5,4.4,2002-08-28
3527,9225,0.0,18.0,6.5,2002-08-29
3528,9225,6.6,18.5,6.4,2002-08-30
3529,9225,4.2,19.7,10.8,2002-08-31
3530,9225,34.4,15.9,13.7,2002-09-01
3531,9225,7.2,17.6,11.7,2002-09-02
3532,9225,2.6,18.5,13.4,2002-09-03
3533,9225,0.0,17.3,9.8,2002-09-04
3534,9225,1.4,17.1,12.0,2002-09-05
3535,9225,0.2,18.7,12.6,2002-09-06
3536,9225,0.0,20.2,6.4,2002-09-07
3537,9225,0.0,19.1,4.8,2002-09-08
3538,9225,0.0,20.8,5.5,2002-09-09
3539,9225,0.0,24.1,6.7,2002-09-10
3540,9225,0.0,18.3,10.2,2002-09-11
3541,9225,0.4,20.1,8.9,2002-09-12
3542,9225,0.8,21.6,12.3,2002-09-13
3543,9225,0.4,21.0,11.2,2002-09-14
3544,9225,30.0,15.2,8.1,2002-09-15
3545,9225,0.0,17.1,2.0,2002-09-16
3546,9225,0.0,20.8,6.0,2002-09-17
3547,9225,0.0,25.1,5.2,2002-09-18
3548,9225,0.0,20.2,9.4,2002-09-19
3549,9225,0.0,20.8,12.8,2002-09-20
3550,9225,0.0,19.0,12.5,2002-09-21
3551,9225,0.0,19.6,12.2,2002-09-22
3552,9225,2.4,16.7,11.7,2002-09-23
3553,9225,4.0,17.1,10.5,2002-09-24
3554,9225,0.8,17.7,3.5,2002-09-25
3555,9225,1.0,19.0,8.3,2002-09-26
3556,9225,0.0,20.8,6.0,2002-09-27
3557,9225,0.0,24.3,7.9,2002-09-28
3558,9225,0.0,27.0,6.8,2002-09-29
3559,9225,0.0,22.1,6.4,2002-09-30
3560,9225,0.0,17.5,10.7,2002-10-01
3561,9225,0.0,19.8,5.7,2002-10-02
3562,9225,0.0,23.3,9.1,2002-10-03
3563,9225,0.0,29.1,10.1,2002-10-04
3564,9225,10.8,17.9,11.0,2002-10-05
3565,9225,14.6,16.8,11.3,2002-10-06
3566,9225,1.8,17.3,11.6,2002-10-07
3567,9225,0.0,19.1,11.9,2002-10-08
3568,9225,0.0,22.3,5.4,2002-10-09
3569,9225,0.0,19.7,6.9,2002-10-10
3570,9225,0.0,19.1,13.6,2002-10-11
3571,9225,0.2,20.4,7.5,2002-10-12
3572,9225,0.0,23.6,7.6,2002-10-13
3573,9225,0.0,22.1,9.6,2002-10-14
3574,9225,0.0,22.5,9.3,2002-10-15
3575,9225,0.0,23.3,15.2,2002-10-16
3576,9225,0.0,22.9,17.9,2002-10-17
3577,9225,8.2,20.3,13.1,2002-10-18
3578,9225,0.4,21.5,8.6,2002-10-19
3579,9225,0.0,23.0,11.2,2002-10-20
3580,9225,0.0,23.8,9.0,2002-10-21
3581,9225,0.0,31.2,13.4,2002-10-22
3582,9225,0.0,22.6,18.0,2002-10-23
3583,9225,0.0,22.5,14.3,2002-10-24
3584,9225,0.0,26.8,12.9,2002-10-25
3585,9225,0.0,30.7,14.7,2002-10-26
3586,9225,0.0,21.2,16.6,2002-10-27
3587,9225,5.8,20.9,14.7,2002-10-28
3588,9225,0.4,22.1,12.9,2002-10-29
3589,9225,0.0,26.3,12.1,2002-10-30
3590,9225,0.0,20.4,12.0,2002-10-31
3591,9225,22.8,17.7,9.6,2002-11-01
3592,9225,1.0,20.7,11.0,2002-11-02
3593,9225,0.0,26.5,7.5,2002-11-03
3594,9225,0.0,26.7,12.4,2002-11-04
3595,9225,0.0,25.7,11.9,2002-11-05
3596,9225,0.0,22.2,13.9,2002-11-06
3597,9225,0.0,23.9,10.9,2002-11-07
3598,9225,0.0,28.9,11.7,2002-11-08
3599,9225,0.0,32.8,14.8,2002-11-09
3600,9225,0.0,30.1,16.9,2002-11-10
3601,9225,0.0,21.6,16.2,2002-11-11
3602,9225,0.0,22.9,10.1,2002-11-12
3603,9225,0.0,29.5,9.4,2002-11-13
3604,9225,0.0,37.9,14.0,2002-11-14
3605,9225,0.0,28.1,21.4,2002-11-15
3606,9225,0.0,21.6,15.0,2002-11-16
3607,9225,0.0,25.5,12.9,2002-11-17
3608,9225,0.0,24.1,14.1,2002-11-18
3609,9225,0.0,27.4,11.8,2002-11-19
3610,9225,0.0,30.1,13.1,2002-11-20
3611,9225,0.0,32.0,16.5,2002-11-21
3612,9225,2.0,28.7,21.2,2002-11-22
